Policy_ID,Exposure,Driver_Age,Vehicle_Age,NCD,Region,Vehicle_Power,Claim_Count,Claim_Cost
POL000424,0.9290751899170295,64,16,5,Urban,Low,0,0.0
POL000425,1.0,53,4,2,Rural,Medium,0,0.0
POL000426,0.6070153078839792,21,12,5,Suburban,High,0,0.0
POL000427,0.9372102919996879,59,4,5,Rural,Low,0,0.0
POL000428,1.0,19,1,1,Urban,Medium,0,0.0
POL000429,0.4482521027153772,64,1,2,Urban,High,0,0.0
POL000430,0.563348297466845,37,17,3,Suburban,Medium,0,0.0
POL000431,0.3921535644479799,47,8,0,Urban,High,0,0.0
POL000432,0.7461186331110885,47,9,1,Suburban,Low,0,0.0
POL000433,0.9435084511591925,18,8,5,Suburban,Medium,0,0.0
POL000434,1.0,75,13,0,Suburban,Medium,0,0.0
POL000435,0.814818956083955,84,0,5,Suburban,Medium,0,0.0
POL000436,1.0,40,14,1,Rural,Medium,0,0.0
POL000437,0.5239797083570217,62,0,4,Rural,Medium,0,0.0
POL000438,0.4593235121289691,39,10,0,Suburban,Low,0,0.0
POL000439,0.7888904602206763,66,7,4,Suburban,Low,0,0.0
POL000440,0.8768130897878615,65,1,2,Rural,High,0,0.0
POL000441,0.7934610503811814,80,0,1,Suburban,Low,0,0.0
POL000442,0.3865115799920247,65,5,1,Rural,High,0,0.0
POL000443,0.7821759920974424,61,9,3,Suburban,Low,0,0.0
POL000444,0.5391060998990294,68,2,0,Suburban,Medium,0,0.0
POL000445,0.9339345097660078,79,18,0,Suburban,Medium,0,0.0
POL000446,0.8733196492193697,58,9,4,Urban,Low,1,4903.511034250829
POL000447,0.6120240427345289,44,10,1,Suburban,High,0,0.0
POL000448,0.6972266165326613,74,7,0,Urban,Medium,0,0.0
POL000449,0.5881572956222098,59,0,5,Rural,Medium,0,0.0
POL000450,0.7874641805453657,29,8,2,Suburban,Low,0,0.0
POL000451,0.9910284641002477,77,6,2,Urban,Low,0,0.0
POL000452,0.6028547907328913,81,0,3,Urban,Low,0,0.0
POL000453,0.9008093031035689,21,0,5,Urban,Medium,0,0.0
POL000454,0.6939484763255119,56,11,5,Suburban,Medium,0,0.0
POL000455,0.6414254335475312,36,0,4,Urban,Low,0,0.0
POL000456,0.7785939280090884,79,11,3,Urban,Medium,0,0.0
POL000457,0.5929515355161252,62,15,4,Suburban,Low,0,0.0
POL000458,0.6892701389305637,78,0,2,Urban,Low,0,0.0
POL000459,0.5604244214822304,48,5,4,Rural,Medium,0,0.0
POL000460,1.0,66,16,3,Rural,High,0,0.0
POL000461,0.8070527103943458,48,18,5,Urban,Medium,0,0.0
POL000462,0.6600548984014829,59,12,1,Urban,Medium,0,0.0
POL000463,0.8427959821468445,65,10,0,Suburban,High,0,0.0
POL000464,0.7775343900618341,37,12,0,Urban,Medium,0,0.0
POL000465,0.7558060800933555,37,1,0,Rural,Low,0,0.0
POL000466,0.9228333400086851,33,19,5,Rural,Medium,0,0.0
POL000467,0.951501542009461,74,14,3,Urban,Medium,1,2767.848482887518
POL000468,0.6938997704778945,36,4,1,Urban,Medium,0,0.0
POL000469,0.6848363518710641,30,6,3,Urban,Low,0,0.0
POL000470,0.7449896605696712,37,10,0,Rural,Low,0,0.0
POL000471,0.33961576705288304,66,17,4,Urban,Medium,0,0.0
POL000472,0.4969617875602896,43,3,1,Rural,High,0,0.0
POL000473,1.0,52,11,2,Urban,High,0,0.0
POL000474,1.0,58,8,1,Urban,Medium,0,0.0
POL000475,0.7501927920887244,27,2,5,Urban,Low,0,0.0
POL000476,0.9153113926111534,41,19,5,Rural,Low,0,0.0
POL000477,0.8622500309087072,48,13,4,Suburban,Low,1,5786.774837238759
POL000478,1.0,71,17,2,Urban,Medium,0,0.0
POL000479,1.0,75,4,4,Suburban,Low,0,0.0
POL000480,0.7744164817038467,77,15,5,Rural,Medium,0,0.0
POL000481,0.6088919118799149,28,11,0,Urban,Low,0,0.0
POL000482,0.4787107359484855,57,3,4,Urban,Low,0,0.0
POL000483,0.8406927271734447,72,14,3,Suburban,Medium,0,0.0
POL000484,0.6487298509431394,64,5,4,Urban,Medium,0,0.0
POL000485,0.5155492580804653,78,7,2,Urban,Low,0,0.0
POL000486,0.6706854231514947,51,18,2,Rural,Medium,0,0.0
POL000487,0.5836903992771211,79,2,4,Rural,Low,0,0.0
POL000488,1.0,62,14,0,Urban,Low,1,2506.8045691797915
POL000489,0.9763279513898901,22,15,4,Rural,Medium,0,0.0
POL000490,0.7984054717366765,68,18,2,Urban,Low,0,0.0
POL000491,1.0,75,10,5,Urban,High,0,0.0
POL000492,0.8154736615295237,20,0,3,Urban,High,0,0.0
POL000493,0.6277431597343472,40,9,2,Rural,High,0,0.0
POL000494,1.0,27,7,0,Urban,Medium,0,0.0
POL000495,0.9077820087369318,64,7,3,Rural,,0,0.0
POL000496,0.5925507691347087,49,6,2,Suburban,Medium,0,0.0
POL000497,0.7619322643832784,65,15,1,Urban,Medium,0,0.0
POL000498,0.6248763493230486,44,18,4,Urban,Medium,0,0.0
POL000499,0.5234400538071329,53,15,3,Urban,Medium,0,0.0
POL000500,0.9852355095063283,71,13,4,Suburban,Low,0,0.0
POL000501,1.0,37,6,2,Suburban,Medium,0,0.0
POL000502,0.5202864852361717,20,3,3,Urban,High,0,0.0
POL000503,0.9125938473381142,20,19,1,Suburban,Low,0,0.0
POL000504,0.6698714861756346,57,16,2,Urban,Medium,0,0.0
POL000505,0.7025749232470608,77,17,2,Suburban,Medium,0,0.0
POL000506,0.6815212151522262,40,17,4,Rural,Low,0,0.0
POL000507,0.6272018460640368,77,13,4,Urban,Low,0,0.0
POL000508,0.8097043255889654,47,2,2,Urban,High,0,0.0
POL000509,0.6338099767177925,56,17,0,Rural,Low,0,0.0
POL000510,0.8540913651559678,57,4,1,Urban,Medium,0,0.0
POL000511,0.7899523781101726,65,1,1,Urban,Low,0,0.0
POL000512,0.7522103906267181,62,2,5,Suburban,Low,0,0.0
POL000513,0.6184872675916805,54,6,1,Urban,Low,0,0.0
POL000514,0.6846457338863334,39,11,1,Urban,Low,0,0.0
POL000515,0.9510782451651513,69,8,1,Suburban,Low,0,0.0
POL000516,0.9001834375248762,19,19,5,Suburban,High,0,0.0
POL000517,0.6044889510402898,31,16,2,Urban,Low,0,0.0
POL000518,0.8198664610858453,35,0,0,Rural,Medium,0,0.0
POL000519,0.9502774246743578,67,2,2,Urban,Low,0,0.0
POL000520,0.46611894377572566,32,5,2,Urban,Medium,0,0.0
POL000521,0.9086720384759871,54,9,2,Urban,Medium,0,0.0
POL000522,0.6674752482108307,19,7,5,Urban,High,0,0.0
POL000523,0.914119733718632,49,0,0,Urban,Medium,0,0.0
POL000524,0.6473481686914967,83,0,5,Suburban,High,0,0.0
POL000525,0.4390235798670962,74,9,0,Urban,Medium,0,0.0
POL000526,0.4744915124233675,78,19,0,Urban,High,0,0.0
POL000527,0.8096169893322764,22,18,5,Suburban,Medium,0,0.0
POL000528,0.8519445003442965,35,0,0,Suburban,Medium,0,0.0
POL000529,0.6191366749791183,65,1,3,Suburban,High,0,0.0
POL000530,0.9277184917554748,57,16,2,Rural,Medium,0,0.0
POL000531,0.46769598754620806,73,19,0,Urban,Medium,0,0.0
POL000532,0.7867840402705367,21,18,1,Suburban,High,0,0.0
POL000533,0.5577967600475087,34,18,4,Urban,Low,0,0.0
POL000534,0.6696327784395681,69,5,5,Urban,Low,0,0.0
POL000535,0.8094797342632829,80,7,3,Suburban,Low,0,0.0
POL000536,0.6279173269432096,59,16,4,Suburban,Medium,0,0.0
POL000537,0.723088891154035,50,7,4,Suburban,Low,0,0.0
POL000538,1.0,35,1,2,Suburban,Medium,0,0.0
POL000539,0.6846216260953703,44,9,3,Suburban,Medium,0,0.0
POL000540,0.9671384224130284,78,18,5,Suburban,Low,0,0.0
POL000541,0.5740586290684764,42,8,3,Urban,Low,0,0.0
POL000542,0.9059608355830566,78,12,1,Urban,Medium,0,0.0
POL000543,1.0,27,1,4,Urban,Low,0,0.0
POL000544,0.30567109997454217,21,1,2,Rural,Medium,0,0.0
POL000545,0.6406209489059047,48,0,2,Suburban,Medium,0,0.0
POL000546,0.9154144254361081,49,1,1,Rural,Medium,0,0.0
POL000547,0.7593909227914015,41,7,5,Suburban,Medium,0,0.0
POL000548,0.8742291746742619,76,4,4,Suburban,Low,0,0.0
POL000549,0.6792029626568359,35,3,2,Urban,Medium,0,0.0
POL000550,0.81731795749458,82,10,0,Urban,Low,0,0.0
POL000551,0.7688645529215842,19,19,3,Urban,Low,0,0.0
POL000552,1.0,38,14,4,Urban,Medium,1,5693.434297008087
POL000553,0.8508841686602426,59,2,5,Suburban,Low,0,0.0
POL000554,0.8675205324150405,42,2,2,Suburban,,0,0.0
POL000555,0.7176246067755065,70,10,1,Urban,Low,0,0.0
POL000556,0.7024787551855013,26,3,4,Urban,High,0,0.0
POL000557,0.7134883624360758,59,9,5,Suburban,Medium,0,0.0
POL000558,0.8788904284756595,45,9,2,Urban,Medium,0,0.0
POL000559,0.7158031038359475,54,6,1,Urban,Medium,0,0.0
POL000560,0.8579549713792827,78,12,5,Rural,Low,0,0.0
POL000561,1.0,76,3,3,Urban,Low,0,0.0
POL000562,0.9742249406863386,49,15,4,Urban,Medium,0,0.0
POL000563,0.7347952935664318,58,10,3,Suburban,High,0,0.0
POL000564,1.0,41,17,5,Suburban,Low,0,0.0
POL000565,0.7183849253956898,82,15,2,Suburban,Medium,0,0.0
POL000566,0.39237509296442924,27,14,1,Urban,Medium,0,0.0
POL000567,0.5983827378165192,67,0,5,Suburban,Low,0,0.0
POL000568,0.4258416157948289,80,13,5,Urban,Low,0,0.0
POL000569,0.7296973031917383,82,19,0,Rural,High,0,0.0
POL000570,0.8036836758379103,75,6,3,Urban,Low,0,0.0
POL000571,1.0,63,13,5,Urban,Low,0,0.0
POL000572,0.8653854747528326,45,3,2,Rural,High,0,0.0
POL000573,0.7561798942382272,76,7,1,Suburban,Low,0,0.0
POL000574,0.9658811162366979,21,13,5,Suburban,Medium,1,5423.603007580044
POL000575,0.357772938198423,58,18,5,Urban,Low,0,0.0
POL000576,0.8471229116217133,77,14,0,Rural,Medium,0,0.0
POL000577,0.9541730387773935,79,18,3,Suburban,High,0,0.0
POL000578,0.5042827508440317,28,16,3,Rural,Medium,0,0.0
POL000579,1.0,37,0,4,Urban,Medium,0,0.0
POL000580,0.8676992814988829,24,0,2,Urban,Medium,0,0.0
POL000581,0.7169424172198398,79,15,3,Urban,High,0,0.0
POL000582,0.9265563732212571,24,18,0,Rural,,0,0.0
POL000583,1.0,81,15,4,Urban,Medium,0,0.0
POL000584,0.8363732510116991,75,14,5,Urban,High,0,0.0
POL000585,0.8496441172600673,21,3,2,Urban,Medium,0,0.0
POL000586,0.7081278200919512,31,12,3,Suburban,Low,0,0.0
POL000587,0.6300311261070417,40,11,1,Suburban,High,0,0.0
POL000588,0.9660671633088491,53,18,3,Suburban,High,0,0.0
POL000589,0.6287832348182266,41,18,1,Urban,Medium,0,0.0
POL000590,0.8143132474438786,38,19,3,Suburban,Medium,0,0.0
POL000591,0.7044685106469767,80,18,4,Urban,Medium,0,0.0
POL000592,0.8957959651492784,64,9,0,Urban,Medium,1,3155.297822592625
POL000593,0.8667324210573897,32,10,0,Suburban,Medium,0,0.0
POL000594,1.0,48,5,3,Urban,Low,0,0.0
POL000595,0.6979967202290507,21,1,0,Urban,Low,0,0.0
POL000596,0.7460250129413258,21,9,2,Urban,,0,0.0
POL000597,0.6042472568435385,61,15,0,Rural,High,0,0.0
POL000598,0.7111413479847777,78,19,5,Urban,Medium,0,0.0
POL000599,0.8754600986089704,80,15,3,Urban,Low,0,0.0
POL000600,0.9513977233290705,43,5,1,Rural,High,0,0.0
POL000601,0.6155669351644749,67,19,0,Urban,Low,0,0.0
POL000602,0.9739211840211321,50,1,5,Urban,High,0,0.0
POL000603,1.0,21,4,0,Urban,,0,0.0
POL000604,0.8826869806447402,74,0,3,Urban,Medium,0,0.0
POL000605,1.0,79,8,1,Suburban,Medium,0,0.0
POL000606,0.6452421601792855,51,16,2,Suburban,Low,0,0.0
POL000607,0.5510690593377167,51,6,3,Urban,High,0,0.0
POL000608,0.4442559502191443,19,9,2,Suburban,Low,0,0.0
POL000609,1.0,60,4,3,Suburban,Medium,0,0.0
POL000610,0.9308731312708116,66,2,4,Suburban,Low,0,0.0
POL000611,0.788883065817909,38,11,5,Urban,Low,0,0.0
POL000612,0.8559937252639641,29,2,5,Urban,High,0,0.0
POL000613,0.5749021905403248,53,0,1,Rural,Medium,0,0.0
POL000614,1.0,18,5,5,Suburban,Medium,0,0.0
POL000615,0.8258442363950456,59,9,1,Suburban,Medium,0,0.0
POL000616,0.8218789589209786,33,16,1,Suburban,Low,0,0.0
POL000617,0.9451533247797385,66,11,0,Rural,Low,0,0.0
POL000618,0.8962018463473427,23,5,0,Urban,Medium,0,0.0
POL000619,0.8447768048558263,30,16,5,Suburban,Low,0,0.0
POL000620,0.6419051089109377,62,3,0,Urban,Medium,0,0.0
POL000621,0.8942936714271992,26,8,4,Urban,High,0,0.0
POL000622,1.0,45,7,0,Suburban,High,0,0.0
POL000623,1.0,81,5,1,Suburban,,0,0.0
POL000624,1.0,51,4,2,Rural,Low,0,0.0
POL000625,0.697756864713763,49,1,4,Urban,Medium,0,0.0
POL000626,0.6020790359482838,82,16,1,Urban,Low,0,0.0
POL000627,0.7748426159800704,69,14,1,Suburban,High,0,0.0
POL000628,0.8111449824577389,83,7,3,Urban,Low,0,0.0
POL000629,1.0,21,2,5,Suburban,High,0,0.0
POL000630,0.46150707405703617,42,19,0,Rural,High,0,0.0
POL000631,1.0,80,7,4,Suburban,Low,0,0.0
POL000632,0.7683984202842021,57,2,0,Urban,Medium,0,0.0
POL000633,0.714623786010516,73,18,1,Rural,Medium,0,0.0
POL000634,0.5975791249479665,40,4,2,Rural,High,0,0.0
POL000635,0.46902866562684614,20,10,3,Rural,Medium,0,0.0
POL000636,0.964634116792383,82,5,0,Urban,Medium,0,0.0
POL000637,0.8146635934376808,68,11,3,Suburban,Low,0,0.0
POL000638,0.5420078200517893,42,10,5,Urban,Low,0,0.0
POL000639,0.5409842455872769,58,0,1,Urban,High,0,0.0
POL000640,0.7328430601419744,22,8,4,Rural,Medium,0,0.0
POL000641,1.0,81,0,1,Urban,Medium,0,0.0
POL000642,0.748081729727279,23,6,5,Urban,Medium,0,0.0
POL000643,0.4993714093763788,63,2,5,Urban,High,0,0.0
POL000644,0.7508513871828112,40,11,5,Urban,Medium,0,0.0
POL000645,0.745455286050466,55,19,4,Suburban,Low,0,0.0
POL000646,0.2606226714116857,22,5,5,Suburban,Medium,0,0.0
POL000647,0.7891410266964376,78,2,1,Urban,Low,1,10159.05384992233
POL000648,0.7538130939582645,19,5,2,Urban,Medium,0,0.0
POL000649,0.9392412729626838,20,9,0,Rural,Low,0,0.0
POL000650,1.0,24,9,0,Suburban,Medium,0,0.0
POL000651,1.0,67,2,4,Urban,Medium,0,0.0
POL000652,0.746222261889034,77,1,4,Urban,High,0,0.0
POL000653,0.578694818251666,82,7,4,Urban,Low,0,0.0
POL000654,1.0,82,14,3,Rural,Medium,0,0.0
POL000655,0.8118436868028976,79,2,2,Urban,Medium,0,0.0
POL000656,0.8027858583825893,71,15,1,Urban,Low,0,0.0
POL000657,0.7951749825779993,70,19,0,Rural,Low,0,0.0
POL000658,0.839616952153571,26,4,2,Urban,Medium,0,0.0
POL000659,0.7711279176152116,18,0,5,Urban,Medium,0,0.0
POL000660,0.6852675986239528,32,12,4,Rural,Low,0,0.0
POL000661,0.6906282117519216,53,19,5,Urban,Medium,0,0.0
POL000662,0.7934493459568004,27,1,2,Urban,High,0,0.0
POL000663,0.6913150457732471,67,7,2,Suburban,Low,0,0.0
POL000664,0.6574308434645671,48,5,5,Urban,Medium,0,0.0
POL000665,0.8212860455383794,33,18,1,Urban,Medium,0,0.0
POL000666,0.749004556515829,59,7,4,Urban,Medium,0,0.0
POL000667,1.0,43,13,2,Suburban,High,0,0.0
POL000668,0.2698060383213976,47,7,3,Rural,,0,0.0
POL000669,1.0,19,16,5,Urban,Medium,0,0.0
POL000670,1.0,84,3,1,Urban,High,0,0.0
POL000671,0.3853219535183701,73,8,3,Urban,Low,0,0.0
POL000672,0.7314624811839303,41,0,3,Suburban,Low,0,0.0
POL000673,0.7257118268008418,84,13,0,Urban,High,0,0.0
POL000674,0.5184976610564358,57,6,5,Suburban,High,0,0.0
POL000675,0.644436662481825,80,3,2,Suburban,Low,0,0.0
POL000676,0.5778848309068343,76,16,3,Urban,High,0,0.0
POL000677,1.0,78,7,2,Urban,Medium,0,0.0
POL000678,0.9871356786294923,69,16,5,Suburban,Low,0,0.0
POL000679,1.0,53,5,3,Urban,Medium,0,0.0
POL000680,0.944334412808647,48,17,4,Urban,Medium,0,0.0
POL000681,0.5741896457565542,24,8,4,Urban,Low,0,0.0
POL000682,0.6950959467440453,37,13,4,Urban,High,0,0.0
POL000683,0.8978749122455837,50,12,2,Urban,Medium,0,0.0
POL000684,0.555574438221611,34,5,3,Suburban,Medium,0,0.0
POL000685,0.9425996860344776,23,17,5,Urban,Medium,0,0.0
POL000686,0.7519349203683731,37,8,2,Suburban,Low,1,2741.322044644498
POL000687,0.7250358384900806,59,5,1,Urban,High,0,0.0
POL000688,0.9421919936406984,80,7,0,Suburban,Low,0,0.0
POL000689,0.8888526622972079,58,4,0,Urban,Medium,0,0.0
POL000690,0.7278067668361841,24,7,0,Urban,High,0,0.0
POL000691,1.0,46,8,1,Urban,High,0,0.0
POL000692,0.5837873344800206,84,0,3,Suburban,Medium,0,0.0
POL000693,0.9231871213888528,33,18,2,Urban,Low,0,0.0
POL000694,0.9186202515936768,67,15,4,Urban,Medium,0,0.0
POL000695,0.738090712137202,61,3,5,Suburban,Medium,0,0.0
POL000696,0.8652266044484236,48,19,1,Urban,Medium,0,0.0
POL000697,0.5497772847229394,84,13,5,Urban,High,0,0.0
POL000698,0.9848054038413803,20,0,2,Rural,,0,0.0
POL000699,0.7630195727114022,83,2,3,Urban,Medium,0,0.0
POL000700,0.6954553958961921,24,6,1,Urban,Low,0,0.0
POL000701,1.0,44,13,4,Suburban,High,0,0.0
POL000702,0.6591312618914482,24,0,2,Suburban,Low,0,0.0
POL000703,0.518307740727288,25,10,1,Urban,High,0,0.0
POL000704,0.4886741652952193,59,2,1,Suburban,Low,0,0.0
POL000705,0.921201990269128,43,19,5,Rural,Low,0,0.0
POL000706,0.5439141295007435,78,11,2,Urban,High,0,0.0
POL000707,1.0,37,8,2,Rural,Medium,0,0.0
POL000708,0.3836141184232556,68,13,4,Urban,Low,0,0.0
POL000709,1.0,19,8,4,Suburban,Medium,0,0.0
POL000710,0.8422034934405237,47,19,2,Urban,Low,0,0.0
POL000711,0.7806573776259216,34,7,5,Suburban,Low,0,0.0
POL000712,0.6910161826382101,84,19,0,Urban,High,1,373.0899067335052
POL000713,0.8798272228704143,60,16,1,Rural,Low,0,0.0
POL000714,0.7924730595150303,66,3,2,Urban,Medium,0,0.0
POL000715,1.0,21,10,2,Urban,High,0,0.0
POL000716,0.822845529732408,46,0,0,Rural,Low,0,0.0
POL000717,0.8300603522923755,51,13,1,Suburban,High,0,0.0
POL000718,0.7272775575572289,26,12,1,Rural,Medium,0,0.0
POL000719,0.7886108752557865,75,5,1,Urban,Medium,0,0.0
POL000720,0.8615603537784119,41,1,1,Urban,Low,0,0.0
POL000721,0.4579663214686749,73,8,4,Suburban,Low,0,0.0
POL000722,0.5303629155788574,78,7,5,Suburban,Medium,0,0.0
POL000723,0.9486528188045431,80,14,1,Rural,High,0,0.0
POL000724,0.8341730876255884,59,13,1,Rural,Low,1,5385.817778986791
POL000725,0.7632033327294642,34,3,0,Urban,Low,0,0.0
POL000726,0.8036867866130787,83,13,4,Urban,Low,0,0.0
POL000727,0.8695163410723342,65,2,0,Suburban,High,0,0.0
POL000728,0.6920480639381277,50,11,4,Urban,Medium,0,0.0
POL000729,0.6443390549195375,55,5,0,Suburban,Low,0,0.0
POL000730,0.8391690510195363,18,16,2,Suburban,Low,0,0.0
POL000731,0.6043254444769937,72,10,5,Suburban,Medium,0,0.0
POL000732,0.8816505511428945,72,14,4,Rural,Low,0,0.0
POL000733,0.4594832791524319,27,13,4,Urban,Medium,0,0.0
POL000734,1.0,72,13,3,Urban,High,0,0.0
POL000735,0.8945194964826086,41,7,2,Rural,High,0,0.0
POL000736,0.8512059468627752,45,0,2,Suburban,Medium,0,0.0
POL000737,0.9965381967891028,68,2,3,Suburban,High,0,0.0
POL000738,1.0,63,15,0,Urban,Low,0,0.0
POL000739,1.0,46,17,0,Urban,Medium,0,0.0
POL000740,0.431825153733671,36,1,4,Suburban,Low,0,0.0
POL000741,0.5440846066528597,22,19,5,Urban,High,0,0.0
POL000742,0.6750362844608643,66,15,0,Urban,High,0,0.0
POL000743,0.8052182100421668,72,5,3,Urban,Low,0,0.0
POL000744,0.9035318040938247,63,19,1,Suburban,Medium,0,0.0
POL000745,0.654851237369307,32,5,2,Urban,Medium,0,0.0
POL000746,0.8373533528954157,56,4,5,Rural,High,0,0.0
POL000747,0.6489234135293356,39,16,0,Suburban,Medium,0,0.0
POL000748,0.6776964394016104,79,11,3,Suburban,Medium,0,0.0
POL000749,0.5186677806303556,48,14,5,Suburban,Low,0,0.0
POL000750,0.6153533507778192,54,4,3,Urban,Low,0,0.0
POL000751,0.5296630788767334,40,7,3,Urban,Medium,0,0.0
POL000752,0.6048253494045335,21,2,4,Urban,Low,0,0.0
POL000753,1.0,60,14,2,Urban,High,0,0.0
POL000754,0.6101202222336114,55,13,5,Urban,Medium,0,0.0
POL000755,1.0,32,15,0,Suburban,Low,0,0.0
POL000756,0.8986635801761779,28,11,3,Urban,Medium,0,0.0
POL000757,0.8369672247389748,42,5,5,Rural,,0,0.0
POL000758,0.6283284439637573,43,19,0,Suburban,Low,0,0.0
POL000759,0.9400619758817983,56,0,2,Rural,Medium,0,0.0
POL000760,0.6848724347524453,73,9,3,Rural,High,0,0.0
POL000761,0.8244019629290723,68,16,0,Rural,Medium,0,0.0
POL000762,1.0,50,14,0,Urban,Low,0,0.0
POL000763,0.7807880200550701,37,14,3,Suburban,Low,0,0.0
POL000764,1.0,69,8,5,Urban,,0,0.0
POL000765,0.6593647149748225,51,6,0,Urban,Medium,0,0.0
POL000766,0.7930023019006077,62,0,2,Suburban,Low,0,0.0
POL000767,1.0,21,17,2,Suburban,Medium,0,0.0
POL000768,0.6746065884424466,30,9,1,Suburban,Medium,0,0.0
POL000769,1.0,76,16,5,Urban,Medium,0,0.0
POL000770,0.9415503870910952,84,4,4,Suburban,Medium,1,1290.027895950043
POL000771,0.6875066448211465,70,13,5,Urban,Low,0,0.0
POL000772,0.9264815478111043,34,12,2,Urban,Medium,0,0.0
POL000773,0.9945108899253461,62,7,4,Urban,High,0,0.0
POL000774,0.9243619924434393,64,4,2,Urban,Medium,0,0.0
POL000775,0.48595505602190875,43,11,1,Suburban,Medium,0,0.0
POL000776,0.6545725648350263,48,11,0,Suburban,Medium,0,0.0
POL000777,0.7504962728896991,48,12,0,Urban,Low,0,0.0
POL000778,0.7851133141799908,77,19,3,Urban,Medium,0,0.0
POL000779,0.9241344195101356,18,15,3,Urban,Low,0,0.0
POL000780,0.8355402001866508,63,19,1,Urban,Medium,0,0.0
POL000781,0.5329311282579798,51,3,4,Suburban,Low,0,0.0
POL000782,0.8760395702011927,71,2,3,Suburban,High,0,0.0
POL000783,0.9221171490567647,76,0,5,Urban,High,0,0.0
POL000784,0.911958089586208,58,19,5,Rural,High,0,0.0
POL000785,1.0,68,11,0,Urban,Medium,0,0.0
POL000786,0.9667844309097808,22,10,3,Urban,High,0,0.0
POL000787,0.8918360158456874,27,0,0,Urban,Medium,0,0.0
POL000788,0.7859668577082707,55,4,5,Suburban,Medium,0,0.0
POL000789,0.46780781329680177,52,14,5,Urban,Medium,0,0.0
POL000790,0.8859236438265172,83,8,4,Suburban,Low,0,0.0
POL000791,0.8415375374326223,36,12,1,Suburban,Medium,0,0.0
POL000792,0.8543157674390748,55,13,1,Suburban,Medium,0,0.0
POL000793,0.5446502848359381,70,12,4,Urban,Low,0,0.0
POL000794,0.5837886919183476,67,19,0,Rural,Medium,0,0.0
POL000795,1.0,51,9,3,Urban,Low,0,0.0
POL000796,0.792088969228669,21,19,5,Urban,Low,0,0.0
POL000797,0.936300139474525,78,18,0,Urban,High,0,0.0
POL000798,0.8056636752260923,26,2,5,Rural,High,0,0.0
POL000799,0.8059512278991491,69,8,2,Rural,Medium,0,0.0
POL000800,0.9876567611951996,48,7,3,Rural,Medium,0,0.0
POL000801,0.6967910543565252,50,2,0,Rural,Low,0,0.0
POL000802,0.8192241553881967,76,12,2,Urban,Low,0,0.0
POL000803,0.7075449422589916,52,9,3,Urban,Low,0,0.0
POL000804,0.7131007545135369,30,11,2,Suburban,Medium,1,155.48501592984567
POL000805,0.7381655753062721,78,3,2,Rural,Medium,0,0.0
POL000806,0.8444267543267426,65,18,4,Suburban,High,0,0.0
POL000807,0.7042502756673046,55,15,3,Urban,Medium,0,0.0
POL000808,1.0,82,4,3,Urban,Low,0,0.0
POL000809,0.6210785395560993,71,8,2,Urban,Medium,0,0.0
POL000810,0.7626256711677283,48,6,2,Urban,High,0,0.0
POL000811,0.7120537883451651,66,13,0,Urban,Medium,0,0.0
POL000812,1.0,39,14,5,Urban,High,0,0.0
POL000813,0.839310955302315,46,9,2,Rural,Medium,0,0.0
POL000814,1.0,82,18,4,Suburban,Medium,1,5199.898695161206
POL000815,0.5028879253926056,65,18,3,Suburban,Low,0,0.0
POL000816,0.8534100531738518,83,17,2,Suburban,Medium,0,0.0
POL000817,0.9779261591246875,42,9,2,Suburban,Medium,0,0.0
POL000818,0.8164567978550848,38,16,2,Urban,Medium,0,0.0
POL000819,1.0,43,11,2,Urban,Low,0,0.0
POL000820,0.6965423099799256,18,8,3,Urban,Medium,0,0.0
POL000821,1.0,49,11,3,Urban,Low,0,0.0
POL000822,1.0,63,17,1,Rural,Medium,0,0.0
POL000823,0.7274322879120683,22,19,0,Suburban,Low,0,0.0
POL000824,0.7108994957198457,57,18,0,Rural,High,0,0.0
POL000825,1.0,34,19,2,Urban,Medium,0,0.0
POL000826,1.0,70,19,0,Suburban,Medium,0,0.0
POL000827,0.6954279945693463,46,9,3,Suburban,Low,0,0.0
POL000828,0.7159626365808286,25,4,2,Urban,Medium,0,0.0
POL000829,0.7436430782278987,60,0,3,Urban,High,0,0.0
POL000830,0.5311098977931445,32,6,1,Urban,Low,0,0.0
POL000831,0.6162696107031604,51,14,4,Suburban,Low,0,0.0
POL000832,0.5991718466495864,52,15,1,Urban,Low,0,0.0
